,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SalePrice
816,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,70.04995836802665,11425,5,6,1954,1954,0.0,486,522,1008,1008,0,1008,0,0,1,0,2,4,1,1954.0,1,275,0,0,120,7,2006,137000
817,RL,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,70.04995836802665,13265,8,5,2002,2002,148.0,1218,350,1568,1689,0,1689,1,0,2,0,3,7,2,2002.0,3,857,150,59,0,7,2008,271000
818,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,80,80.0,8816,6,7,1971,1971,80.0,504,506,1010,1052,0,1052,1,0,1,0,3,6,0,1971.0,2,440,0,0,0,6,2010,155000
819,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,New,Partial,120,44.0,6371,7,5,2009,2010,128.0,733,625,1358,1358,0,1358,1,0,2,0,2,6,1,2010.0,2,484,192,35,0,6,2010,224000
820,RL,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,60,72.0,7226,7,5,2003,2003,0.0,0,798,798,798,842,1640,0,0,2,1,3,6,0,2003.0,2,595,0,45,0,6,2008,183000
821,RM,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Min2,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,60.0,6000,4,4,1953,1953,0.0,0,936,936,936,0,936,0,0,1,0,2,4,0,1974.0,2,576,0,32,112,2,2009,93000
822,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Family,60,70.04995836802665,12394,7,5,2003,2003,0.0,0,847,847,847,886,1733,0,0,2,1,3,7,1,2003.0,2,433,100,48,0,10,2007,225000
823,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,GdWo,Shed,WD,Normal,50,60.0,9900,6,7,1940,1950,0.0,0,778,778,944,545,1489,0,0,2,0,3,7,1,1940.0,1,240,335,0,0,7,2009,139500
824,FV,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,New,Partial,20,81.0,11216,8,5,2006,2006,0.0,0,1489,1489,1489,0,1489,0,0,2,0,3,7,1,2006.0,2,776,0,140,0,6,2006,232600
825,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,New,Partial,20,114.0,14803,10,5,2007,2008,816.0,1636,442,2078,2084,0,2084,1,0,2,0,2,7,1,2007.0,3,1220,188,45,0,6,2008,385000
826,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,45,50.0,6130,5,6,1924,1950,0.0,784,0,784,784,0,784,1,0,1,0,2,5,0,1978.5061638868744,0,0,0,0,116,5,2008,109500
827,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,65.0,8529,7,5,2001,2001,0.0,20,1434,1454,1434,0,1434,0,0,2,0,3,6,1,2001.0,2,527,290,39,0,4,2009,189000
828,RL,Pave,Grvl,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,Flat,Tar&Grv,Plywood,Plywood,BrkFace,TA,TA,PConc,TA,Gd,Gd,LwQ,ALQ,GasA,TA,Y,SBrkr,TA,Min2,Gd,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Abnorml,60,70.04995836802665,28698,5,5,1967,1967,0.0,249,0,1013,1160,966,2126,0,1,2,1,3,7,0,1967.0,2,538,486,0,0,6,2009,185000
829,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,160,24.0,2544,7,5,2005,2005,0.0,0,600,600,520,623,1223,0,0,2,1,2,4,0,2005.0,2,480,0,166,0,7,2006,147400
830,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,80.0,11900,6,5,1957,1957,387.0,1040,352,1392,1392,0,1392,1,0,1,1,3,6,2,1957.0,2,458,0,0,0,6,2008,166000
831,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,160,30.0,3180,7,5,2005,2005,0.0,0,600,600,520,600,1200,0,0,2,1,2,4,0,2005.0,2,480,0,166,0,6,2006,151000
832,RL,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,60,44.0,9548,7,6,2003,2003,223.0,483,458,941,941,888,1829,1,0,2,1,3,7,1,2003.0,2,613,192,39,0,1,2010,237000
833,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,100.0,10004,6,6,1964,1964,180.0,196,975,1516,1516,0,1516,0,0,1,1,3,6,0,1964.0,2,472,0,0,0,2,2009,167000
834,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,GdWo,Shed,WD,Normal,20,75.0,7875,5,6,1961,1961,136.0,572,572,1144,1144,0,1144,1,0,1,0,3,6,0,1961.0,2,456,0,0,0,9,2008,139950
835,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,60.0,9600,4,7,1950,1995,0.0,442,625,1067,1067,0,1067,0,0,2,0,2,4,0,1996.0,2,436,290,0,0,2,2010,128000
836,RM,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Min2,Gd,Detchd,Unf,TA,TA,Y,Gd,GdWo,Shed,COD,Normal,30,90.0,8100,5,6,1948,1973,0.0,338,1221,1559,1559,0,1559,1,0,1,0,2,5,0,1948.0,2,812,0,116,230,6,2007,153500
837,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,160,21.0,1680,6,5,1973,1973,158.0,330,153,483,483,504,987,1,0,1,1,2,5,0,1973.0,1,264,0,0,0,11,2008,100000
838,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,75.0,9525,5,6,1995,2006,0.0,0,1099,1099,1099,0,1099,0,0,1,1,3,6,0,1999.0,1,352,278,0,0,6,2008,144000
839,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,50,70.0,11767,5,6,1946,1995,0.0,352,416,768,768,432,1200,0,0,1,0,3,6,0,1946.0,1,240,0,0,0,5,2008,130500
840,RH,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,N,SBrkr,Fa,Typ,Gd,Detchd,Unf,TA,TA,P,Gd,MnPrv,Shed,WD,Normal,70,70.04995836802665,12155,6,8,1925,1950,0.0,156,516,672,810,672,1482,0,0,2,0,4,7,0,1934.0,1,400,0,0,254,3,2008,140000
841,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Po,Detchd,Unf,Gd,TA,P,Gd,MnPrv,Shed,WD,Normal,70,60.0,10440,5,8,1904,2002,0.0,0,650,650,958,581,1539,0,0,2,0,3,8,1,1983.0,2,686,70,78,68,6,2008,157500
842,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,Gd,Gd,Y,Gd,GdPrv,Shed,WD,Normal,80,82.0,9020,6,7,1966,1966,183.0,312,276,1127,1165,0,1165,1,0,1,1,3,6,0,1966.0,2,490,0,129,0,5,2008,174900
843,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,Gable,CompShg,BrkFace,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,90,80.0,8000,5,4,1961,1961,0.0,0,1800,1800,1800,0,1800,0,0,2,0,6,10,0,1978.5061638868744,0,0,0,0,0,7,2007,141000
844,RM,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,50,100.0,12665,5,8,1915,1950,0.0,0,876,876,876,540,1416,0,0,1,1,4,7,1,1949.0,3,720,418,0,194,6,2008,153900
845,RL,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Min2,TA,Basment,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,85,70.04995836802665,16647,5,5,1975,1981,0.0,1390,0,1390,1701,0,1701,1,0,2,0,3,6,2,1975.0,2,611,0,0,0,1,2007,171000
846,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,60,75.0,9317,7,5,1993,1993,137.0,513,227,740,1006,769,1775,1,0,2,1,3,7,1,1993.0,2,425,234,72,192,7,2009,213000
847,RL,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,36.0,15523,5,6,1972,1972,0.0,460,404,864,864,0,864,1,0,1,0,3,5,1,1972.0,1,338,0,0,0,8,2009,133500
848,RL,Pave,Grvl,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,Fa,TA,Y,Gd,MnPrv,Shed,WD,Normal,50,75.0,45600,6,8,1908,1997,0.0,0,907,907,1307,1051,2358,0,0,3,0,5,10,1,1908.0,2,360,486,40,0,9,2008,240000
849,RL,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,Hip,CompShg,Plywood,Plywood,BrkFace,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,80,80.0,9600,6,7,1976,1994,360.0,0,528,528,1094,761,1855,0,0,2,1,3,7,1,1976.0,2,512,113,100,0,8,2007,187000
850,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,120,36.0,4435,6,5,2003,2003,170.0,659,189,848,848,0,848,1,0,1,0,1,3,0,2003.0,2,420,140,0,0,11,2007,131500
851,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,120,70.04995836802665,3196,8,5,2003,2003,40.0,0,1273,1273,1456,0,1456,0,0,2,0,2,7,1,2003.0,2,400,143,20,0,5,2006,215000
852,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,75,53.0,7128,7,5,1941,1950,0.0,364,554,918,918,728,1646,0,0,2,0,4,7,2,1941.0,1,240,0,0,0,8,2007,164000
853,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Gd,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,80,70.04995836802665,12095,6,6,1964,1964,115.0,564,563,1127,1445,0,1445,0,0,1,1,3,7,1,1964.0,2,645,180,0,0,8,2009,158000
854,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Mn,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Abnorml,20,102.0,17920,5,4,1955,1974,0.0,306,372,1763,1779,0,1779,1,0,1,1,3,6,1,1955.0,2,454,0,418,0,7,2006,170000
855,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,70.04995836802665,6897,5,8,1962,2010,0.0,659,381,1040,1040,0,1040,1,0,1,1,3,6,0,1962.0,1,260,0,104,0,4,2010,127000
856,RL,Pave,Grvl,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,HdBoard,BrkFace,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,Fa,Y,Gd,MnPrv,Shed,WD,Normal,80,70.04995836802665,10970,6,6,1978,1978,0.0,505,0,940,1026,0,1026,1,0,1,0,3,5,0,1981.0,2,576,0,0,34,10,2008,147000
857,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,60,65.0,8125,6,5,1994,1995,0.0,0,702,702,702,779,1481,0,0,2,1,3,6,1,1994.0,2,343,0,36,0,3,2009,174000
858,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Family,20,80.0,10400,7,5,1976,1976,189.0,0,1090,1090,1370,0,1370,0,0,2,0,3,6,1,1976.0,2,479,0,0,0,6,2009,152000
859,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,60,70.04995836802665,11029,6,7,1968,1984,220.0,619,435,1054,1512,1142,2654,1,0,2,1,4,9,1,1968.0,2,619,0,65,0,8,2006,250000
860,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,GdPrv,Shed,WD,Normal,50,55.0,7642,7,8,1918,1998,0.0,0,912,912,912,514,1426,0,0,1,1,3,7,1,1925.0,1,216,0,240,0,6,2007,189950
861,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,Hip,CompShg,Plywood,HdBoard,BrkFace,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,190,75.0,11625,5,4,1965,1965,0.0,841,198,1039,1039,0,1039,1,0,1,1,3,6,0,1965.0,2,504,0,0,0,4,2010,131500
862,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,GdPrv,Shed,WD,Normal,20,81.0,9672,6,5,1984,1985,0.0,338,702,1040,1097,0,1097,0,0,2,0,3,6,0,1986.0,2,480,0,0,0,5,2010,152000
863,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,GdPrv,Shed,WD,Normal,20,70.0,7931,5,5,1959,1959,0.0,1148,0,1148,1148,0,1148,1,0,1,0,3,6,0,1959.0,1,672,0,0,0,7,2009,132500
864,FV,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,New,Partial,20,72.0,8640,7,5,2007,2008,0.0,0,1372,1372,1372,0,1372,0,0,2,0,3,6,0,2008.0,2,529,0,140,0,5,2008,250580
865,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,70.04995836802665,8750,5,6,1970,1970,76.0,828,174,1002,1002,0,1002,1,0,1,0,3,5,0,1973.0,2,902,0,0,0,8,2009,148500
866,RL,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,New,Partial,20,67.0,10656,8,5,2006,2007,274.0,0,1638,1638,1646,0,1646,0,0,2,0,3,6,1,2007.0,3,870,192,80,0,11,2007,248900
867,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Fa,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,85.0,6970,4,5,1961,1961,0.0,932,108,1040,1120,0,1120,1,0,1,1,3,5,0,1961.0,2,544,168,0,0,5,2007,129000
